# Created on: Mon Feb 26 08:31:41 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.99944	1.49916	1.67892	3.17808	1.67892	0.49972	2.17864
0.99945	1.49918	1.67976	3.17893	1.67976	0.499725	2.17948
0.999484	1.49923	1.68056	3.17979	1.68056	0.499742	2.1803
0.999543	1.49931	1.6813	3.18061	1.6813	0.499771	2.18107
0.999626	1.49944	1.68193	3.18137	1.68193	0.499813	2.18174
0.999731	1.4996	1.68241	3.18201	1.68241	0.499866	2.18228
0.999852	1.49978	1.68273	3.1825	1.68273	0.499926	2.18265
0.999984	1.49998	1.68285	3.18283	1.68285	0.499992	2.18284
1.00012	1.50019	1.68277	3.18296	1.68277	0.500062	2.18284
1.00027	1.5004	1.68248	3.18288	1.68248	0.500134	2.18261
1.00041	1.50062	1.68197	3.18259	1.68197	0.500206	2.18218
1.00055	1.50082	1.68124	3.18207	1.68124	0.500275	2.18152
1.00067	1.501	1.68033	3.18133	1.68033	0.500334	2.18066
1.00075	1.50113	1.67925	3.18038	1.67925	0.500377	2.17963
1.0008	1.5012	1.67808	3.17928	1.67808	0.5004	2.17848
1.0008	1.5012	1.67687	3.17807	1.67687	0.500401	2.17727
1.00076	1.50114	1.67569	3.17683	1.67569	0.50038	2.17607
1.00069	1.50103	1.6746	3.17563	1.6746	0.500343	2.17494
1.00059	1.50089	1.67364	3.17452	1.67364	0.500295	2.17393
1.00048	1.50073	1.67283	3.17356	1.67283	0.500242	2.17307
1.00038	1.50057	1.67218	3.17275	1.67218	0.500189	2.17237
1.00028	1.50042	1.67169	3.17211	1.67169	0.50014	2.17183
1.00019	1.50029	1.67134	3.17162	1.67134	0.500095	2.17143
1.00011	1.50017	1.67111	3.17128	1.67111	0.500055	2.17117
1.00004	1.50006	1.671	3.17106	1.671	0.500019	2.17102
0.999965	1.49995	1.671	3.17095	1.671	0.499982	2.17098
0.999889	1.49983	1.67111	3.17095	1.67111	0.499945	2.17106
0.999807	1.49971	1.67134	3.17105	1.67134	0.499903	2.17124
0.999717	1.49958	1.6717	3.17127	1.6717	0.499859	2.17155
0.999621	1.49943	1.67219	3.17162	1.67219	0.499811	2.172
0.999525	1.49929	1.67283	3.17212	1.67283	0.499762	2.1726
0.999436	1.49915	1.67362	3.17277	1.67362	0.499718	2.17334
0.999364	1.49905	1.67452	3.17357	1.67452	0.499682	2.17421
0.999318	1.49898	1.67552	3.1745	1.67552	0.499659	2.17518
0.999306	1.49896	1.67656	3.17552	1.67656	0.499653	2.17621
0.999332	1.499	1.67759	3.17659	1.67759	0.499666	2.17725
0.999396	1.49909	1.67855	3.17764	1.67855	0.499698	2.17825
0.999491	1.49924	1.67939	3.17863	1.67939	0.499746	2.17914
0.999612	1.49942	1.68007	3.17948	1.68007	0.499806	2.17987
0.999749	1.49962	1.68055	3.18017	1.68055	0.499875	2.18042
0.999894	1.49984	1.68082	3.18066	1.68082	0.499947	2.18076
1.00004	1.50006	1.68086	3.18093	1.68086	0.50002	2.18089
1.00018	1.50027	1.6807	3.18097	1.6807	0.500091	2.18079
1.00031	1.50047	1.68032	3.18079	1.68032	0.500157	2.18048
1.00043	1.50065	1.67976	3.18041	1.67976	0.500216	2.17997
1.00053	1.50079	1.67903	3.17983	1.67903	0.500264	2.1793
1.0006	1.5009	1.67818	3.17908	1.67818	0.5003	2.17848
1.00065	1.50097	1.67724	3.17821	1.67724	0.500324	2.17756
1.00067	1.50101	1.67624	3.17726	1.67624	0.500337	2.17658
1.00069	1.50104	1.67522	3.17625	1.67522	0.500346	2.17556
1.00071	1.50106	1.67417	3.17523	1.67417	0.500355	2.17452
1.00074	1.50111	1.67308	3.17419	1.67308	0.500369	2.17345
1.00078	1.50117	1.67194	3.17311	1.67194	0.500391	2.17233
1.00084	1.50126	1.67073	3.17198	1.67073	0.500419	2.17115
1.0009	1.50135	1.66942	3.17077	1.66942	0.500449	2.16987
1.00095	1.50143	1.66803	3.16946	1.66803	0.500475	2.1685
1.00098	1.50147	1.66657	3.16804	1.66657	0.500491	2.16706
1.00098	1.50147	1.6651	3.16656	1.6651	0.500489	2.16558
1.00093	1.5014	1.66365	3.16505	1.66365	0.500466	2.16412
1.00084	1.50126	1.66231	3.16358	1.66231	0.500421	2.16273
1.00071	1.50106	1.66114	3.1622	1.66114	0.500353	2.1615
1.00053	1.50079	1.66021	3.161	1.66021	0.500264	2.16048
1.00032	1.50048	1.65957	3.16005	1.65957	0.500158	2.15973
1.00008	1.50012	1.65927	3.15939	1.65927	0.50004	2.15931
0.999831	1.49975	1.65933	3.15908	1.65933	0.499915	2.15925
0.999579	1.49937	1.65978	3.15915	1.65978	0.499789	2.15957
0.999335	1.499	1.66059	3.1596	1.66059	0.499668	2.16026
0.99911	1.49866	1.66176	3.16043	1.66176	0.499555	2.16132
0.998909	1.49836	1.66326	3.16162	1.66326	0.499454	2.16271
0.998737	1.49811	1.66503	3.16313	1.66503	0.499368	2.16439
0.998596	1.49789	1.66703	3.16493	1.66703	0.499298	2.16633
0.99849	1.49774	1.66923	3.16696	1.66923	0.499245	2.16847
0.998422	1.49763	1.67155	3.16918	1.67155	0.499211	2.17076
0.998398	1.4976	1.67394	3.17154	1.67394	0.499199	2.17314
0.998424	1.49764	1.67633	3.17397	1.67633	0.499212	2.17555
0.998503	1.49775	1.67865	3.1764	1.67865	0.499251	2.1779
0.998632	1.49795	1.6808	3.17875	1.6808	0.499316	2.18012
0.9988	1.4982	1.68273	3.18093	1.68273	0.4994	2.18213
0.998986	1.49848	1.6844	3.18288	1.6844	0.499493	2.18389
0.999168	1.49875	1.68578	3.18453	1.68578	0.499584	2.18536
0.999321	1.49898	1.68691	3.18589	1.68691	0.49966	2.18657
0.999427	1.49914	1.68784	3.18698	1.68784	0.499714	2.18755
0.999477	1.49922	1.68865	3.18786	1.68865	0.499739	2.18839
0.99947	1.4992	1.68943	3.18863	1.68943	0.499735	2.18916
0.99941	1.49912	1.69026	3.18938	1.69026	0.499705	2.18996
0.999311	1.49897	1.69121	3.19018	1.69121	0.499656	2.19087
0.999187	1.49878	1.69234	3.19112	1.69234	0.499593	2.19193
0.999055	1.49858	1.69366	3.19224	1.69366	0.499528	2.19318
0.998933	1.4984	1.69517	3.19357	1.69517	0.499466	2.19464
0.998837	1.49826	1.69685	3.1951	1.69685	0.499418	2.19627
0.998781	1.49817	1.69864	3.19682	1.69864	0.499391	2.19803
0.998778	1.49817	1.70048	3.19865	1.70048	0.499389	2.19987
0.998833	1.49825	1.70229	3.20054	1.70229	0.499417	2.2017
0.998952	1.49843	1.70396	3.20239	1.70396	0.499476	2.20344
0.999133	1.4987	1.70541	3.20411	1.70541	0.499566	2.20497
0.999371	1.49906	1.70654	3.2056	1.70654	0.499686	2.20623
0.99966	1.49949	1.70728	3.20677	1.70728	0.49983	2.20711
0.999992	1.49999	1.70755	3.20753	1.70755	0.499996	2.20754
1.00036	1.50054	1.70729	3.20783	1.70729	0.500179	2.20747
1.00075	1.50112	1.70646	3.20759	1.70646	0.500375	2.20684
1.00116	1.50174	1.70503	3.20677	1.70503	0.50058	2.20561
1.00158	1.50237	1.70298	3.20535	1.70298	0.50079	2.20377
1.00199	1.50299	1.70029	3.20328	1.70029	0.500996	2.20129
1.00238	1.50357	1.69701	3.20057	1.69701	0.501189	2.1982
1.0027	1.50406	1.69318	3.19724	1.69318	0.501352	2.19453
1.00294	1.50441	1.68892	3.19333	1.68892	0.501471	2.19039
1.00306	1.50459	1.68439	3.18898	1.68439	0.501531	2.18592
1.00305	1.50458	1.67977	3.18435	1.67977	0.501526	2.1813
1.00291	1.50437	1.67527	3.17964	1.67527	0.501457	2.17673
1.00266	1.50399	1.67107	3.17506	1.67107	0.501332	2.1724
1.00233	1.50349	1.6673	3.1708	1.6673	0.501164	2.16847
1.00193	1.5029	1.6641	3.167	1.6641	0.500967	2.16506
1.00151	1.50226	1.6615	3.16377	1.6615	0.500755	2.16226
1.00107	1.50161	1.65956	3.16117	1.65956	0.500537	2.1601
1.00064	1.50096	1.65828	3.15924	1.65828	0.500321	2.1586
1.00023	1.50035	1.65763	3.15797	1.65763	0.500116	2.15774
0.999851	1.49978	1.65757	3.15734	1.65757	0.499925	2.15749
0.999507	1.49926	1.65806	3.15732	1.65806	0.499753	2.15781
0.999206	1.49881	1.65903	3.15784	1.65903	0.499603	2.15863
0.998952	1.49843	1.66042	3.15885	1.66042	0.499476	2.1599
0.998748	1.49812	1.66216	3.16028	1.66216	0.499374	2.16153
0.998592	1.49789	1.66416	3.16205	1.66416	0.499296	2.16346
0.998481	1.49772	1.66637	3.16409	1.66637	0.49924	2.16561
0.998409	1.49761	1.66871	3.16632	1.66871	0.499204	2.16791
0.998368	1.49755	1.67113	3.16868	1.67113	0.499184	2.17031
0.998351	1.49753	1.67359	3.17112	1.67359	0.499176	2.17277
0.998353	1.49753	1.67607	3.1736	1.67607	0.499176	2.17525
0.998371	1.49756	1.67853	3.17609	1.67853	0.499186	2.17772
0.998411	1.49762	1.68095	3.17857	1.68095	0.499206	2.18016
0.99848	1.49772	1.68329	3.18101	1.68329	0.49924	2.18253
0.998587	1.49788	1.6855	3.18338	1.6855	0.499293	2.18479
0.998739	1.49811	1.68751	3.18562	1.68751	0.499369	2.18688
0.998935	1.4984	1.68926	3.18767	1.68926	0.499467	2.18873
0.999166	1.49875	1.69069	3.18944	1.69069	0.499583	2.19028
0.999416	1.49912	1.69176	3.19088	1.69176	0.499708	2.19147
0.999662	1.49949	1.69245	3.19194	1.69245	0.499831	2.19228
0.999886	1.49983	1.69278	3.19261	1.69278	0.499943	2.19273
1.00008	1.50012	1.6928	3.19292	1.6928	0.50004	2.19284
1.00024	1.50037	1.69256	3.19292	1.69256	0.500122	2.19268
1.00039	1.50058	1.69208	3.19266	1.69208	0.500195	2.19227
1.00053	1.5008	1.69139	3.19218	1.69139	0.500266	2.19165
1.00068	1.50103	1.69048	3.1915	1.69048	0.500342	2.19082
1.00086	1.50128	1.68932	3.19061	1.68932	0.500428	2.18975
1.00105	1.50158	1.6879	3.18947	1.6879	0.500525	2.18842
1.00126	1.50189	1.68616	3.18806	1.68616	0.500631	2.18679
1.00148	1.50222	1.68411	3.18632	1.68411	0.50074	2.18484
1.00169	1.50254	1.68172	3.18426	1.68172	0.500845	2.18257
1.00188	1.50283	1.67903	3.18186	1.67903	0.500942	2.17998
1.00205	1.50308	1.67607	3.17915	1.67607	0.501026	2.1771
1.00219	1.50328	1.67288	3.17616	1.67288	0.501094	2.17398
1.00229	1.50343	1.66951	3.17295	1.66951	0.501144	2.17066
1.00235	1.50353	1.66602	3.16955	1.66602	0.501175	2.1672
1.00238	1.50356	1.66247	3.16603	1.66247	0.501188	2.16366
1.00236	1.50355	1.6589	3.16245	1.6589	0.501182	2.16009
1.00232	1.50347	1.65538	3.15886	1.65538	0.501158	2.15654
1.00223	1.50334	1.65196	3.15531	1.65196	0.501115	2.15308
1.0021	1.50316	1.6487	3.15186	1.6487	0.501052	2.14976
1.00194	1.50291	1.64566	3.14857	1.64566	0.500969	2.14663
1.00173	1.5026	1.6429	3.1455	1.6429	0.500867	2.14377
1.00149	1.50224	1.64047	3.14271	1.64047	0.500747	2.14122
1.00122	1.50184	1.63842	3.14026	1.63842	0.500612	2.13904
1.00093	1.50139	1.6368	3.1382	1.6368	0.500465	2.13727
1.00062	1.50093	1.63564	3.13657	1.63564	0.500311	2.13595
1.00031	1.50047	1.63494	3.13541	1.63494	0.500156	2.13509
1.00001	1.50002	1.6347	3.13471	1.6347	0.500005	2.1347
0.999729	1.49959	1.6349	3.13449	1.6349	0.499865	2.13476
0.999476	1.49921	1.6355	3.13471	1.6355	0.499738	2.13524
0.999258	1.49889	1.63645	3.13534	1.63645	0.499629	2.13608
0.999077	1.49862	1.63771	3.13633	1.63771	0.499539	2.13725
0.998936	1.4984	1.63921	3.13761	1.63921	0.499468	2.13867
0.998831	1.49825	1.64089	3.13914	1.64089	0.499416	2.1403
0.99876	1.49814	1.6427	3.14084	1.6427	0.49938	2.14208
0.998719	1.49808	1.6446	3.14268	1.6446	0.499359	2.14396
0.998701	1.49805	1.64654	3.14459	1.64654	0.49935	2.14589
0.998702	1.49805	1.64849	3.14654	1.64849	0.499351	2.14784
0.998719	1.49808	1.65043	3.14851	1.65043	0.49936	2.14979
0.99875	1.49812	1.65233	3.15045	1.65233	0.499375	2.1517
0.998792	1.49819	1.65418	3.15236	1.65418	0.499396	2.15357
0.99885	1.49827	1.65595	3.15422	1.65595	0.499425	2.15537
0.998927	1.49839	1.65762	3.15601	1.65762	0.499463	2.15708
0.99903	1.49855	1.65916	3.15771	1.65916	0.499515	2.15867
0.999169	1.49875	1.66052	3.15927	1.66052	0.499585	2.1601
0.999349	1.49902	1.66164	3.16066	1.66164	0.499674	2.16131
0.999569	1.49935	1.66246	3.16181	1.66246	0.499784	2.16224
0.999819	1.49973	1.66292	3.16265	1.66292	0.49991	2.16283
1.00008	1.50012	1.663	3.16312	1.663	0.500039	2.16304
1.00032	1.50048	1.66269	3.16317	1.66269	0.500159	2.16285
1.00051	1.50077	1.66206	3.16283	1.66206	0.500256	2.16232
1.00064	1.50096	1.66118	3.16214	1.66118	0.50032	2.1615
1.0007	1.50105	1.66016	3.16121	1.66016	0.50035	2.16051
1.00069	1.50104	1.65911	3.16015	1.65911	0.500347	2.15946
1.00064	1.50096	1.6581	3.15906	1.6581	0.500322	2.15842
1.00056	1.50085	1.65719	3.15803	1.65719	0.500282	2.15747
1.00048	1.50071	1.65641	3.15712	1.65641	0.500238	2.15664
1.0004	1.5006	1.65575	3.15635	1.65575	0.500199	2.15595
1.00034	1.50051	1.6552	3.15571	1.6552	0.500171	2.15537
1.00032	1.50048	1.65471	3.15518	1.65471	0.500159	2.15487
1.00033	1.50049	1.65423	3.15472	1.65423	0.500163	2.15439
1.00037	1.50055	1.65371	3.15426	1.65371	0.500183	2.1539
1.00043	1.50065	1.65312	3.15377	1.65312	0.500215	2.15334
1.00051	1.50077	1.65241	3.15318	1.65241	0.500257	2.15267
1.00061	1.50091	1.65157	3.15248	1.65157	0.500303	2.15188
1.0007	1.50105	1.65059	3.15164	1.65059	0.50035	2.15094
1.00079	1.50119	1.64947	3.15066	1.64947	0.500396	2.14987
1.00087	1.50131	1.64822	3.14953	1.64822	0.500437	2.14866
1.00094	1.50142	1.64685	3.14827	1.64685	0.500472	2.14732
1.001	1.5015	1.64539	3.14689	1.64539	0.5005	2.14589
1.00104	1.50155	1.64386	3.14541	1.64386	0.500518	2.14438
1.00105	1.50158	1.64229	3.14387	1.64229	0.500526	2.14281
1.00104	1.50156	1.64071	3.14227	1.64071	0.50052	2.14123
1.001	1.5015	1.63918	3.14068	1.63918	0.500501	2.13968
1.00094	1.50141	1.63771	3.13912	1.63771	0.500469	2.13818
1.00085	1.50127	1.63637	3.13764	1.63637	0.500424	2.13679
1.00074	1.50111	1.63517	3.13629	1.63517	0.500371	2.13554
1.00063	1.50094	1.63414	3.13509	1.63414	0.500314	2.13446
1.00052	1.50078	1.63329	3.13406	1.63329	0.500258	2.13355
1.00042	1.50063	1.63259	3.13322	1.63259	0.50021	2.1328
1.00035	1.50052	1.63202	3.13254	1.63202	0.500173	2.13219
1.0003	1.50045	1.63154	3.13199	1.63154	0.500149	2.13169
1.00028	1.50041	1.63111	3.13153	1.63111	0.500138	2.13125
1.00027	1.50041	1.6307	3.13111	1.6307	0.500137	2.13084
1.00028	1.50042	1.63029	3.13071	1.63029	0.50014	2.13043
1.00028	1.50042	1.62986	3.13029	1.62986	0.500141	2.13001
1.00027	1.5004	1.62945	3.12985	1.62945	0.500133	2.12958
1.00022	1.50033	1.62908	3.12941	1.62908	0.50011	2.12919
1.00014	1.50022	1.6288	3.12902	1.6288	0.500072	2.12887
1.00003	1.50005	1.62866	3.12871	1.62866	0.500017	2.12868
0.999895	1.49984	1.62871	3.12855	1.62871	0.499947	2.12866
0.999734	1.4996	1.62898	3.12859	1.62898	0.499867	2.12885
0.999561	1.49934	1.62951	3.12885	1.62951	0.499781	2.12929
0.999386	1.49908	1.6303	3.12938	1.6303	0.499693	2.12999
0.999219	1.49883	1.63135	3.13018	1.63135	0.499609	2.13096
0.999069	1.4986	1.63264	3.13124	1.63264	0.499535	2.13217
0.998946	1.49842	1.63413	3.13255	1.63413	0.499473	2.1336
0.998855	1.49828	1.63579	3.13407	1.63579	0.499427	2.13521
0.9988	1.4982	1.63755	3.13575	1.63755	0.4994	2.13695
0.998781	1.49817	1.63937	3.13755	1.63937	0.499391	2.13876
0.998797	1.49819	1.6412	3.13939	1.6412	0.499398	2.1406
0.998841	1.49826	1.64297	3.14124	1.64297	0.49942	2.14239
0.998908	1.49836	1.64467	3.14303	1.64467	0.499454	2.14412
0.99899	1.49848	1.64625	3.14473	1.64625	0.499495	2.14574
0.999083	1.49862	1.64769	3.14632	1.64769	0.499541	2.14724
0.999184	1.49878	1.649	3.14777	1.649	0.499592	2.14859
0.99929	1.49894	1.65014	3.14908	1.65014	0.499645	2.14979
0.999401	1.4991	1.65113	3.15023	1.65113	0.499701	2.15083
0.999515	1.49927	1.65194	3.15121	1.65194	0.499757	2.1517
0.999628	1.49944	1.65258	3.15203	1.65258	0.499814	2.1524
0.999737	1.49961	1.65306	3.15266	1.65306	0.499869	2.15293
0.999838	1.49976	1.65338	3.15313	1.65338	0.499919	2.1533
0.999928	1.49989	1.65355	3.15344	1.65355	0.499964	2.15352
1	1.50001	1.6536	3.15361	1.6536	0.500002	2.1536
1.00007	1.5001	1.65355	3.15365	1.65355	0.500034	2.15358
1.00012	1.50017	1.6534	3.15358	1.6534	0.500058	2.15346
1.00015	1.50022	1.6532	3.15343	1.6532	0.500074	2.15328
1.00016	1.50024	1.65296	3.15321	1.65296	0.500081	2.15305
1.00016	1.50023	1.65272	3.15296	1.65272	0.500078	2.1528
1.00013	1.50019	1.65251	3.1527	1.65251	0.500063	2.15257
1.00008	1.50012	1.65235	3.15247	1.65235	0.500038	2.15239
1.00001	1.50002	1.65228	3.1523	1.65228	0.500006	2.15229
0.999937	1.49991	1.65232	3.15223	1.65232	0.499969	2.15229
0.999863	1.49979	1.65247	3.15227	1.65247	0.499932	2.1524
0.999798	1.4997	1.65273	3.15243	1.65273	0.499899	2.15263
0.999752	1.49963	1.65307	3.1527	1.65307	0.499876	2.15295
0.999732	1.4996	1.65346	3.15306	1.65346	0.499866	2.15333
0.999743	1.49961	1.65386	3.15348	1.65386	0.499871	2.15373
0.999785	1.49968	1.65422	3.1539	1.65422	0.499893	2.15412
0.999858	1.49979	1.6545	3.15428	1.6545	0.499929	2.15442
0.999956	1.49993	1.65464	3.15457	1.65464	0.499978	2.15462
1.00007	1.5001	1.65462	3.15472	1.65462	0.500034	2.15466
1.00018	1.50027	1.65444	3.15471	1.65444	0.50009	2.15453
1.00028	1.50042	1.65409	3.15451	1.65409	0.50014	2.15423
1.00035	1.50053	1.65361	3.15414	1.65361	0.500176	2.15378
1.00038	1.50057	1.65305	3.15362	1.65305	0.500192	2.15324
1.00037	1.50055	1.65248	3.15303	1.65248	0.500184	2.15266
